last_updated,notes,rankings
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 367, 'dg_id': 32152, 'dg_skill_estimate': -0.76335754010707, 'owgr_rank': 501, 'player_name': 'Brown, Blades', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SCO', 'datagolf_rank': 368, 'dg_id': 11397, 'dg_skill_estimate': -0.763947618694475, 'owgr_rank': 346, 'player_name': 'Jamieson, Scott', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'FRA', 'datagolf_rank': 369, 'dg_id': 28157, 'dg_skill_estimate': -0.76451360420874, 'owgr_rank': 381, 'player_name': 'Vaillant, Tom', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 370, 'dg_id': 32312, 'dg_skill_estimate': -0.770135216270445, 'owgr_rank': 340, 'player_name': 'Sherwood, Cole', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SCO', 'datagolf_rank': 371, 'dg_id': 13831, 'dg_skill_estimate': -0.774950404468292, 'owgr_rank': 333, 'player_name': 'Knox, Russell', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'HKG', 'datagolf_rank': 372, 'dg_id': 24298, 'dg_skill_estimate': -0.780429875362951, 'owgr_rank': 401, 'player_name': 'Kho, Taichi', 'primary_tour': 'ASA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ESP', 'datagolf_rank': 373, 'dg_id': 9133, 'dg_skill_estimate': -0.781477017762998, 'owgr_rank': 303, 'player_name': 'Larrazabal, Pablo', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 374, 'dg_id': 14967, 'dg_skill_estimate': -0.79021438181088, 'owgr_rank': 428, 'player_name': 'Hadley, Chesson', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 375, 'dg_id': 24354, 'dg_skill_estimate': -0.796312946186721, 'owgr_rank': 443, 'player_name': 'Xiong, Norman', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'FRA', 'datagolf_rank': 376, 'dg_id': 23416, 'dg_skill_estimate': -0.796999188600672, 'owgr_rank': 230, 'player_name': 'Ravetto, David', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SWE', 'datagolf_rank': 377, 'dg_id': 22535, 'dg_skill_estimate': -0.802557947616005, 'owgr_rank': 375, 'player_name': 'Norrman, Vincent', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 378, 'dg_id': 27762, 'dg_skill_estimate': -0.802732518801036, 'owgr_rank': 413, 'player_name': 'Velo, Kevin', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 379, 'dg_id': 25363, 'dg_skill_estimate': -0.806603837150975, 'owgr_rank': 372, 'player_name': 'Buckley, Hayden', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 380, 'dg_id': 21412, 'dg_skill_estimate': -0.810079327263349, 'owgr_rank': 198, 'player_name': 'Capan III, Frankie', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 381, 'dg_id': 20984, 'dg_skill_estimate': -0.811310104421481, 'owgr_rank': 258, 'player_name': 'Shimizu, Taisei', 'primary_tour': 'JPN'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 382, 'dg_id': 12426, 'dg_skill_estimate': -0.814528731687936, 'owgr_rank': 148, 'player_name': 'Waring, Paul', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 383, 'dg_id': 29971, 'dg_skill_estimate': -0.815521466567258, 'owgr_rank': 223, 'player_name': 'Bradbury, Dan', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 384, 'dg_id': 15115, 'dg_skill_estimate': -0.817881508368129, 'owgr_rank': 368, 'player_name': 'Senior, Jack', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'FRA', 'datagolf_rank': 385, 'dg_id': 12213, 'dg_skill_estimate': -0.81822775833939, 'owgr_rank': 431, 'player_name': 'Hebert, Benjamin', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 386, 'dg_id': 16497, 'dg_skill_estimate': -0.820384156976662, 'owgr_rank': 172, 'player_name': 'Dean, Joe', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SWE', 'datagolf_rank': 387, 'dg_id': 14018, 'dg_skill_estimate': -0.824297130086666, 'owgr_rank': 367, 'player_name': 'Dantorp, Jens', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 388, 'dg_id': 21880, 'dg_skill_estimate': -0.826370749642312, 'owgr_rank': 454, 'player_name': 'Cone, Trevor', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 389, 'dg_id': 25588, 'dg_skill_estimate': -0.828985415035805, 'owgr_rank': 406, 'player_name': 'Wilson, Andrew', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SWE', 'datagolf_rank': 390, 'dg_id': 14780, 'dg_skill_estimate': -0.830194779790777, 'owgr_rank': 185, 'player_name': 'Lagergren, Joakim', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ESP', 'datagolf_rank': 391, 'dg_id': 26008, 'dg_skill_estimate': -0.833653319805607, 'owgr_rank': 374, 'player_name': 'Elvira, Manuel', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 392, 'dg_id': 15980, 'dg_skill_estimate': -0.83613589734861, 'owgr_rank': 215, 'player_name': 'Lipsky, David', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ESP', 'datagolf_rank': 393, 'dg_id': 3596, 'dg_skill_estimate': -0.83759774486145, 'owgr_rank': 501, 'player_name': 'Jimenez, Miguel Angel', 'primary_tour': 'CHAMP'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 394, 'dg_id': 28542, 'dg_skill_estimate': -0.838323884125111, 'owgr_rank': 449, 'player_name': 'Hitt, Austin', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'AUS', 'datagolf_rank': 395, 'dg_id': 24200, 'dg_skill_estimate': -0.843989924171985, 'owgr_rank': 212, 'player_name': 'Smylie, Elvis', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'CAN', 'datagolf_rank': 396, 'dg_id': 15596, 'dg_skill_estimate': -0.847009010458655, 'owgr_rank': 354, 'player_name': 'Cockerill, Aaron', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'CHN', 'datagolf_rank': 397, 'dg_id': 11763, 'dg_skill_estimate': -0.849910763016234, 'owgr_rank': 264, 'player_name': 'Wu, Ashun', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 398, 'dg_id': 20353, 'dg_skill_estimate': -0.852422121792772, 'owgr_rank': 501, 'player_name': 'Whitney, Tom', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 399, 'dg_id': 13367, 'dg_skill_estimate': -0.854263857141085, 'owgr_rank': 364, 'player_name': 'Merritt, Troy', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 400, 'dg_id': 874, 'dg_skill_estimate': -0.854627915167773, 'owgr_rank': 501, 'player_name': 'Els, Ernie', 'primary_tour': 'CHAMP'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 401, 'dg_id': 25319, 'dg_skill_estimate': -0.862244739054599, 'owgr_rank': 501, 'player_name': 'VanDerLaan, John', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 402, 'dg_id': 23502, 'dg_skill_estimate': -0.868554324227117, 'owgr_rank': 343, 'player_name': 'Thornberry, Braden', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 403, 'dg_id': 25889, 'dg_skill_estimate': -0.87021750202254, 'owgr_rank': 350, 'player_name': 'Nienaber, Wilco', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 404, 'dg_id': 30210, 'dg_skill_estimate': -0.870894364262364, 'owgr_rank': 380, 'player_name': 'Broomhead, Jonothan', 'primary_tour': 'AFR'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'CAN', 'datagolf_rank': 405, 'dg_id': 26617, 'dg_skill_estimate': -0.87846071796582, 'owgr_rank': 329, 'player_name': 'Anderson, Matthew', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 1, 'country': 'USA', 'datagolf_rank': 406, 'dg_id': 30029770, 'dg_skill_estimate': -0.879699945675233, 'owgr_rank': 501, 'player_name': 'Bacha, Carson', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 407, 'dg_id': 7961, 'dg_skill_estimate': -0.879893764916318, 'owgr_rank': 496, 'player_name': 'Reavie, Chez', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'NOR', 'datagolf_rank': 408, 'dg_id': 17747, 'dg_skill_estimate': -0.881695741578357, 'owgr_rank': 390, 'player_name': 'Halvorsen, Andreas', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 1, 'country': 'USA', 'datagolf_rank': 409, 'dg_id': 32593, 'dg_skill_estimate': -0.88447095826582, 'owgr_rank': 501, 'player_name': 'Morrison, Tommy', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 410, 'dg_id': 22844, 'dg_skill_estimate': -0.88762403901962, 'owgr_rank': 437, 'player_name': 'Kawamoto, Riki', 'primary_tour': 'JPN'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 411, 'dg_id': 26947, 'dg_skill_estimate': -0.901446679747211, 'owgr_rank': 359, 'player_name': 'Jarvis, Casey', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 412, 'dg_id': 18662, 'dg_skill_estimate': -0.903524909166946, 'owgr_rank': 313, 'player_name': 'Schniederjans, Ollie', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 413, 'dg_id': 25890, 'dg_skill_estimate': -0.903926497798518, 'owgr_rank': 501, 'player_name': 'Premlall, Yurav', 'primary_tour': 'AFR'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'AUS', 'datagolf_rank': 414, 'dg_id': 16842, 'dg_skill_estimate': -0.90443736809824, 'owgr_rank': 427, 'player_name': 'Luck, Curtis', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 415, 'dg_id': 18382, 'dg_skill_estimate': -0.904995156391697, 'owgr_rank': 400, 'player_name': 'Ogiso, Takashi', 'primary_tour': 'JPN'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 1, 'country': 'USA', 'datagolf_rank': 416, 'dg_id': 32064, 'dg_skill_estimate': -0.909627911333276, 'owgr_rank': 501, 'player_name': 'Russell, Miles', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 417, 'dg_id': 20519, 'dg_skill_estimate': -0.915966340128861, 'owgr_rank': 441, 'player_name': 'Tarren, Callum', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ESP', 'datagolf_rank': 418, 'dg_id': 28473, 'dg_skill_estimate': -0.92160311443107, 'owgr_rank': 501, 'player_name': 'Ballester, Jose Luis', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SWE', 'datagolf_rank': 419, 'dg_id': 18514, 'dg_skill_estimate': -0.922050577488787, 'owgr_rank': 285, 'player_name': 'Kinhult, Marcus', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ESP', 'datagolf_rank': 420, 'dg_id': 24127, 'dg_skill_estimate': -0.922295580393668, 'owgr_rank': 233, 'player_name': 'Hidalgo, Angel', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 421, 'dg_id': 18244, 'dg_skill_estimate': -0.922360937709872, 'owgr_rank': 501, 'player_name': 'Shinkwin, Callum', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 422, 'dg_id': 8085, 'dg_skill_estimate': -0.924325412102358, 'owgr_rank': 319, 'player_name': 'Teater, Josh', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ARG', 'datagolf_rank': 423, 'dg_id': 8571, 'dg_skill_estimate': -0.924494864335591, 'owgr_rank': 501, 'player_name': 'Gomez, Fabian', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 424, 'dg_id': 24093, 'dg_skill_estimate': -0.927958821869501, 'owgr_rank': 248, 'player_name': 'Williams, Robin', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 425, 'dg_id': 18536, 'dg_skill_estimate': -0.942130132385268, 'owgr_rank': 424, 'player_name': 'McCormick, Ryan', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'IRL', 'datagolf_rank': 426, 'dg_id': 5716, 'dg_skill_estimate': -0.943521022474298, 'owgr_rank': 501, 'player_name': 'Harrington, Padraig', 'primary_tour': 'CHAMP'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 427, 'dg_id': 7899, 'dg_skill_estimate': -0.946775190425217, 'owgr_rank': 501, 'player_name': 'Piercy, Scott', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 428, 'dg_id': 18059, 'dg_skill_estimate': -0.950243263883186, 'owgr_rank': 407, 'player_name': 'Suri, Julian', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 429, 'dg_id': 11955, 'dg_skill_estimate': -0.950277976598838, 'owgr_rank': 326, 'player_name': 'Frittelli, Dylan', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 430, 'dg_id': 27258, 'dg_skill_estimate': -0.950950461772192, 'owgr_rank': 463, 'player_name': 'Schmidt, Ben', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'GER', 'datagolf_rank': 431, 'dg_id': 12317, 'dg_skill_estimate': -0.954470005341539, 'owgr_rank': 483, 'player_name': 'Kieffer, Maximilian', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'CHI', 'datagolf_rank': 432, 'dg_id': 17422, 'dg_skill_estimate': -0.955693755162841, 'owgr_rank': 308, 'player_name': 'Del Solar, Cristobal', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'CAN', 'datagolf_rank': 433, 'dg_id': 26143, 'dg_skill_estimate': -0.95775673308689, 'owgr_rank': 436, 'player_name': 'Creighton, Myles', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 434, 'dg_id': 18174, 'dg_skill_estimate': -0.960126573408931, 'owgr_rank': 460, 'player_name': 'Ritchie, JC', 'primary_tour': 'CHA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 435, 'dg_id': 1435, 'dg_skill_estimate': -0.9602561521936, 'owgr_rank': 501, 'player_name': 'Poulter, Ian', 'primary_tour': 'LIV'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'NZL', 'datagolf_rank': 436, 'dg_id': 24091, 'dg_skill_estimate': -0.968159926933894, 'owgr_rank': 446, 'player_name': 'Voke, Nick', 'primary_tour': 'ASA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'COL', 'datagolf_rank': 437, 'dg_id': 9171, 'dg_skill_estimate': -0.968914054188774, 'owgr_rank': 300, 'player_name': 'Villegas, Camilo', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 1, 'country': 'USA', 'datagolf_rank': 438, 'dg_id': 30032657, 'dg_skill_estimate': -0.975332715308297, 'owgr_rank': 501, 'player_name': 'Fang, Ethan', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'IRL', 'datagolf_rank': 439, 'dg_id': 25963, 'dg_skill_estimate': -0.976642351471184, 'owgr_rank': 345, 'player_name': 'Purcell, Conor', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'PUR', 'datagolf_rank': 440, 'dg_id': 12909, 'dg_skill_estimate': -0.979730259495152, 'owgr_rank': 217, 'player_name': 'Campos, Rafael', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 441, 'dg_id': 23540, 'dg_skill_estimate': -0.982823348604884, 'owgr_rank': 433, 'player_name': 'Andersen, Mason', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ENG', 'datagolf_rank': 442, 'dg_id': 15191, 'dg_skill_estimate': -0.983914868457046, 'owgr_rank': 378, 'player_name': 'Southgate, Matthew', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 443, 'dg_id': 25263, 'dg_skill_estimate': -0.984050442715196, 'owgr_rank': 393, 'player_name': 'Onishi, Kaito', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'AUT', 'datagolf_rank': 444, 'dg_id': 21677, 'dg_skill_estimate': -0.988154630149976, 'owgr_rank': 387, 'player_name': 'Steinlechner, Maximilian', 'primary_tour': 'CHA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'AUS', 'datagolf_rank': 445, 'dg_id': 19224, 'dg_skill_estimate': -0.9909623394324, 'owgr_rank': 249, 'player_name': 'Micheluzzi, David', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'SCO', 'datagolf_rank': 446, 'dg_id': 14784, 'dg_skill_estimate': -0.993620446841631, 'owgr_rank': 426, 'player_name': 'Law, David', 'primary_tour': 'CHA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'GER', 'datagolf_rank': 447, 'dg_id': 19899, 'dg_skill_estimate': -0.993713356910097, 'owgr_rank': 501, 'player_name': 'Rottluff, Max', 'primary_tour': 'EURO'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 448, 'dg_id': 29347, 'dg_skill_estimate': -0.995534807928451, 'owgr_rank': 501, 'player_name': 'Dossey, Cooper', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 449, 'dg_id': 24223, 'dg_skill_estimate': -0.999950049847394, 'owgr_rank': 184, 'player_name': 'Sugiura, Yuta', 'primary_tour': 'JPN'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'JPN', 'datagolf_rank': 450, 'dg_id': 9099, 'dg_skill_estimate': -1.0007686007118, 'owgr_rank': 315, 'player_name': 'Iwata, Hiroshi', 'primary_tour': 'JPN'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 1, 'country': 'RSA', 'datagolf_rank': 451, 'dg_id': 27947, 'dg_skill_estimate': -1.00420856760786, 'owgr_rank': 501, 'player_name': 'Maas, Christian', 'primary_tour': 'AM'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'MEX', 'datagolf_rank': 452, 'dg_id': 15394, 'dg_skill_estimate': -1.00703532766014, 'owgr_rank': 501, 'player_name': 'Diaz, Roberto', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'GER', 'datagolf_rank': 453, 'dg_id': 8117, 'dg_skill_estimate': -1.01116284379152, 'owgr_rank': 501, 'player_name': 'Kaymer, Martin', 'primary_tour': 'LIV'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 454, 'dg_id': 29318, 'dg_skill_estimate': -1.01654723522682, 'owgr_rank': 309, 'player_name': 'McAllister, Logan', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 455, 'dg_id': 13305, 'dg_skill_estimate': -1.01784729933556, 'owgr_rank': 408, 'player_name': 'Chappell, Kevin', 'primary_tour': 'PGA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'ITA', 'datagolf_rank': 456, 'dg_id': 20844, 'dg_skill_estimate': -1.02495910089913, 'owgr_rank': 416, 'player_name': 'Mazzoli, Stefano', 'primary_tour': 'CHA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 457, 'dg_id': 9643, 'dg_skill_estimate': -1.02498201048655, 'owgr_rank': 488, 'player_name': 'Blaum, Ryan', 'primary_tour': 'KFT'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'RSA', 'datagolf_rank': 458, 'dg_id': 26000, 'dg_skill_estimate': -1.02549403772929, 'owgr_rank': 444, 'player_name': 'Snyman, Ian', 'primary_tour': 'ASA'}"
2025-06-09 11:55:54 UTC,anyone ranked outside top 500 in OWGR appear as 501,"{'am': 0, 'country': 'USA', 'datagolf_rank': 459, 'dg_id': 23599, 'dg_skill_estimate': -1.02619509014659, 'owgr_rank': 283, 'player_name': 'Westmoreland, Kyle', 'primary_tour': 'KFT'}"
