last_updated,players
2025-06-09 16:00:33 UTC,"{'dg_id': 19948, 'driving_acc': -0.045, 'driving_dist': -2.862, 'player_name': 'Taylor, Ben', 'sg_app': -0.41, 'sg_arg': 0.073, 'sg_ott': -0.518, 'sg_putt': 0.095, 'sg_total': -0.76}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26008, 'driving_acc': -0.022, 'driving_dist': 0.874, 'player_name': 'Elvira, Manuel', 'sg_app': -0.26, 'sg_arg': -0.238, 'sg_ott': -0.051, 'sg_putt': -0.215, 'sg_total': -0.763}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15596, 'driving_acc': -0.009, 'driving_dist': -5.257, 'player_name': 'Cockerill, Aaron', 'sg_app': -0.485, 'sg_arg': -0.1, 'sg_ott': -0.317, 'sg_putt': 0.124, 'sg_total': -0.778}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26947, 'driving_acc': -0.024, 'driving_dist': 1.907, 'player_name': 'Jarvis, Casey', 'sg_app': -0.065, 'sg_arg': -0.175, 'sg_ott': -0.128, 'sg_putt': -0.418, 'sg_total': -0.786}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18244, 'driving_acc': -0.027, 'driving_dist': 5.863, 'player_name': 'Shinkwin, Callum', 'sg_app': -0.385, 'sg_arg': -0.306, 'sg_ott': 0.177, 'sg_putt': -0.278, 'sg_total': -0.792}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16497, 'driving_acc': -0.03, 'driving_dist': 4.956, 'player_name': 'Dean, Joe', 'sg_app': -0.25, 'sg_arg': -0.131, 'sg_ott': -0.144, 'sg_putt': -0.27, 'sg_total': -0.795}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25588, 'driving_acc': 0.009, 'driving_dist': -3.317, 'player_name': 'Wilson, Andrew', 'sg_app': -0.228, 'sg_arg': -0.128, 'sg_ott': -0.191, 'sg_putt': -0.256, 'sg_total': -0.803}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14018, 'driving_acc': 0.027, 'driving_dist': -7.829, 'player_name': 'Dantorp, Jens', 'sg_app': -0.256, 'sg_arg': -0.169, 'sg_ott': -0.195, 'sg_putt': -0.191, 'sg_total': -0.811}"
2025-06-09 16:00:33 UTC,"{'dg_id': 21880, 'driving_acc': -0.051, 'driving_dist': 10.947, 'player_name': 'Cone, Trevor', 'sg_app': -0.318, 'sg_arg': -0.265, 'sg_ott': 0.146, 'sg_putt': -0.384, 'sg_total': -0.82}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11955, 'driving_acc': -0.044, 'driving_dist': 3.028, 'player_name': 'Frittelli, Dylan', 'sg_app': -0.243, 'sg_arg': 0.035, 'sg_ott': -0.08, 'sg_putt': -0.539, 'sg_total': -0.827}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24127, 'driving_acc': 0.01, 'driving_dist': -3.44, 'player_name': 'Hidalgo, Angel', 'sg_app': -0.365, 'sg_arg': -0.001, 'sg_ott': -0.145, 'sg_putt': -0.321, 'sg_total': -0.832}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13127, 'driving_acc': -0.04, 'driving_dist': 2.515, 'player_name': 'Tway, Kevin', 'sg_app': -0.579, 'sg_arg': -0.07, 'sg_ott': -0.182, 'sg_putt': -0.008, 'sg_total': -0.84}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11763, 'driving_acc': 0.012, 'driving_dist': -10.794, 'player_name': 'Wu, Ashun', 'sg_app': -0.395, 'sg_arg': 0.082, 'sg_ott': -0.403, 'sg_putt': -0.126, 'sg_total': -0.842}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13367, 'driving_acc': 0.017, 'driving_dist': -8.037, 'player_name': 'Merritt, Troy', 'sg_app': -0.262, 'sg_arg': -0.03, 'sg_ott': -0.309, 'sg_putt': -0.243, 'sg_total': -0.844}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12530, 'driving_acc': -0.017, 'driving_dist': -2.455, 'player_name': 'Green, Gavin', 'sg_app': -0.277, 'sg_arg': -0.199, 'sg_ott': -0.334, 'sg_putt': -0.038, 'sg_total': -0.848}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5994, 'driving_acc': 0.108, 'driving_dist': -11.733, 'player_name': 'Stenson, Henrik', 'sg_app': 0.037, 'sg_arg': -0.171, 'sg_ott': -0.015, 'sg_putt': -0.709, 'sg_total': -0.857}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15191, 'driving_acc': 0.058, 'driving_dist': -3.945, 'player_name': 'Southgate, Matthew', 'sg_app': -0.568, 'sg_arg': -0.224, 'sg_ott': 0.243, 'sg_putt': -0.321, 'sg_total': -0.87}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15980, 'driving_acc': 0.011, 'driving_dist': -12.016, 'player_name': 'Lipsky, David', 'sg_app': -0.04, 'sg_arg': 0.058, 'sg_ott': -0.494, 'sg_putt': -0.399, 'sg_total': -0.876}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11397, 'driving_acc': 0.002, 'driving_dist': -2.694, 'player_name': 'Jamieson, Scott', 'sg_app': -0.468, 'sg_arg': -0.104, 'sg_ott': -0.152, 'sg_putt': -0.152, 'sg_total': -0.876}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16341, 'driving_acc': 0.097, 'driving_dist': -23.44, 'player_name': 'Peterson, Paul', 'sg_app': -0.416, 'sg_arg': 0.024, 'sg_ott': -0.536, 'sg_putt': 0.048, 'sg_total': -0.881}"
2025-06-09 16:00:33 UTC,"{'dg_id': 24093, 'driving_acc': -0.068, 'driving_dist': 8.505, 'player_name': 'Williams, Robin', 'sg_app': -0.545, 'sg_arg': -0.126, 'sg_ott': -0.042, 'sg_putt': -0.17, 'sg_total': -0.883}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20353, 'driving_acc': 0.018, 'driving_dist': -4.576, 'player_name': 'Whitney, Tom', 'sg_app': -0.115, 'sg_arg': -0.223, 'sg_ott': -0.096, 'sg_putt': -0.452, 'sg_total': -0.886}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25213, 'driving_acc': -0.038, 'driving_dist': -8.894, 'player_name': 'Wu, Brandon', 'sg_app': -0.324, 'sg_arg': 0.152, 'sg_ott': -0.788, 'sg_putt': 0.074, 'sg_total': -0.887}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12426, 'driving_acc': -0.011, 'driving_dist': -0.537, 'player_name': 'Waring, Paul', 'sg_app': -0.126, 'sg_arg': -0.235, 'sg_ott': -0.127, 'sg_putt': -0.402, 'sg_total': -0.889}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9133, 'driving_acc': -0.021, 'driving_dist': -7.964, 'player_name': 'Larrazabal, Pablo', 'sg_app': -0.326, 'sg_arg': 0.008, 'sg_ott': -0.477, 'sg_putt': -0.105, 'sg_total': -0.9}"
2025-06-09 16:00:33 UTC,"{'dg_id': 28473, 'driving_acc': -0.091, 'driving_dist': 16.428, 'player_name': 'Ballester, Jose Luis', 'sg_app': -0.533, 'sg_arg': -0.291, 'sg_ott': 0.174, 'sg_putt': -0.266, 'sg_total': -0.916}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13831, 'driving_acc': 0.0, 'driving_dist': -13.921, 'player_name': 'Knox, Russell', 'sg_app': -0.085, 'sg_arg': -0.011, 'sg_ott': -0.62, 'sg_putt': -0.218, 'sg_total': -0.934}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12909, 'driving_acc': -0.039, 'driving_dist': 3.199, 'player_name': 'Campos, Rafael', 'sg_app': -0.487, 'sg_arg': -0.152, 'sg_ott': -0.146, 'sg_putt': -0.15, 'sg_total': -0.935}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18536, 'driving_acc': -0.059, 'driving_dist': 4.155, 'player_name': 'McCormick, Ryan', 'sg_app': -0.371, 'sg_arg': -0.205, 'sg_ott': -0.261, 'sg_putt': -0.099, 'sg_total': -0.937}"
2025-06-09 16:00:33 UTC,"{'dg_id': 30428, 'driving_acc': -0.052, 'driving_dist': 9.137, 'player_name': 'Masaveu, Luis', 'sg_app': -0.622, 'sg_arg': -0.228, 'sg_ott': 0.066, 'sg_putt': -0.158, 'sg_total': -0.943}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7899, 'driving_acc': 0.026, 'driving_dist': -7.632, 'player_name': 'Piercy, Scott', 'sg_app': -0.278, 'sg_arg': -0.13, 'sg_ott': -0.175, 'sg_putt': -0.378, 'sg_total': -0.961}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18514, 'driving_acc': -0.012, 'driving_dist': -5.135, 'player_name': 'Kinhult, Marcus', 'sg_app': -0.536, 'sg_arg': -0.079, 'sg_ott': -0.38, 'sg_putt': 0.025, 'sg_total': -0.97}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20519, 'driving_acc': -0.077, 'driving_dist': 4.53, 'player_name': 'Tarren, Callum', 'sg_app': -0.267, 'sg_arg': -0.099, 'sg_ott': -0.365, 'sg_putt': -0.249, 'sg_total': -0.98}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15852, 'driving_acc': 0.04, 'driving_dist': -13.952, 'player_name': 'Kraft, Kelly', 'sg_app': -0.224, 'sg_arg': -0.271, 'sg_ott': -0.539, 'sg_putt': 0.053, 'sg_total': -0.98}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14784, 'driving_acc': -0.028, 'driving_dist': 1.251, 'player_name': 'Law, David', 'sg_app': -0.533, 'sg_arg': -0.088, 'sg_ott': -0.173, 'sg_putt': -0.189, 'sg_total': -0.982}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19738, 'driving_acc': -0.05, 'driving_dist': 13.332, 'player_name': 'Dougherty, Kevin', 'sg_app': -0.614, 'sg_arg': -0.261, 'sg_ott': 0.278, 'sg_putt': -0.387, 'sg_total': -0.984}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17266, 'driving_acc': -0.044, 'driving_dist': 6.815, 'player_name': 'Yuan, Carl', 'sg_app': -0.549, 'sg_arg': -0.121, 'sg_ott': -0.031, 'sg_putt': -0.284, 'sg_total': -0.985}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7961, 'driving_acc': 0.048, 'driving_dist': -15.453, 'player_name': 'Reavie, Chez', 'sg_app': -0.12, 'sg_arg': -0.088, 'sg_ott': -0.523, 'sg_putt': -0.255, 'sg_total': -0.987}"
2025-06-09 16:00:33 UTC,"{'dg_id': 18174, 'driving_acc': -0.002, 'driving_dist': -2.706, 'player_name': 'Ritchie, JC', 'sg_app': -0.352, 'sg_arg': -0.144, 'sg_ott': -0.179, 'sg_putt': -0.32, 'sg_total': -0.994}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27588, 'driving_acc': -0.052, 'driving_dist': 7.489, 'player_name': 'Schott, Freddy', 'sg_app': -0.4, 'sg_arg': -0.335, 'sg_ott': -0.102, 'sg_putt': -0.157, 'sg_total': -0.994}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19899, 'driving_acc': -0.038, 'driving_dist': 2.043, 'player_name': 'Rottluff, Max', 'sg_app': -0.52, 'sg_arg': -0.177, 'sg_ott': -0.195, 'sg_putt': -0.13, 'sg_total': -1.022}"
2025-06-09 16:00:33 UTC,"{'dg_id': 8605, 'driving_acc': -0.063, 'driving_dist': -2.176, 'player_name': 'Jones, Matt', 'sg_app': -0.363, 'sg_arg': -0.051, 'sg_ott': -0.553, 'sg_putt': -0.072, 'sg_total': -1.039}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23540, 'driving_acc': -0.036, 'driving_dist': -2.359, 'player_name': 'Andersen, Mason', 'sg_app': -0.583, 'sg_arg': -0.026, 'sg_ott': -0.411, 'sg_putt': -0.024, 'sg_total': -1.045}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14967, 'driving_acc': -0.028, 'driving_dist': -0.135, 'player_name': 'Hadley, Chesson', 'sg_app': -0.609, 'sg_arg': -0.283, 'sg_ott': -0.286, 'sg_putt': 0.133, 'sg_total': -1.045}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19806, 'driving_acc': -0.003, 'driving_dist': -5.496, 'player_name': 'Forsstrom, Simon', 'sg_app': -0.425, 'sg_arg': -0.213, 'sg_ott': -0.194, 'sg_putt': -0.215, 'sg_total': -1.047}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19224, 'driving_acc': -0.031, 'driving_dist': -1.08, 'player_name': 'Micheluzzi, David', 'sg_app': -0.803, 'sg_arg': -0.162, 'sg_ott': -0.28, 'sg_putt': 0.183, 'sg_total': -1.062}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5716, 'driving_acc': -0.018, 'driving_dist': -2.525, 'player_name': 'Harrington, Padraig', 'sg_app': -0.256, 'sg_arg': -0.044, 'sg_ott': -0.272, 'sg_putt': -0.491, 'sg_total': -1.063}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17068, 'driving_acc': -0.054, 'driving_dist': 7.01, 'player_name': 'Daffue, MJ', 'sg_app': -0.57, 'sg_arg': -0.241, 'sg_ott': -0.031, 'sg_putt': -0.254, 'sg_total': -1.096}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17422, 'driving_acc': -0.07, 'driving_dist': -1.343, 'player_name': 'Del Solar, Cristobal', 'sg_app': -0.46, 'sg_arg': -0.143, 'sg_ott': -0.579, 'sg_putt': 0.081, 'sg_total': -1.101}"
2025-06-09 16:00:33 UTC,"{'dg_id': 28270, 'driving_acc': -0.121, 'driving_dist': -0.921, 'player_name': 'Dunlap, Nick', 'sg_app': -0.249, 'sg_arg': 0.078, 'sg_ott': -1.169, 'sg_putt': 0.225, 'sg_total': -1.115}"
2025-06-09 16:00:33 UTC,"{'dg_id': 31212, 'driving_acc': -0.011, 'driving_dist': -4.013, 'player_name': 'Chandler, Will', 'sg_app': -0.632, 'sg_arg': -0.026, 'sg_ott': -0.374, 'sg_putt': -0.087, 'sg_total': -1.118}"
2025-06-09 16:00:33 UTC,"{'dg_id': 1435, 'driving_acc': 0.02, 'driving_dist': -12.713, 'player_name': 'Poulter, Ian', 'sg_app': -0.412, 'sg_arg': 0.095, 'sg_ott': -0.502, 'sg_putt': -0.301, 'sg_total': -1.12}"
2025-06-09 16:00:33 UTC,"{'dg_id': 5754, 'driving_acc': 0.069, 'driving_dist': -16.274, 'player_name': 'Fichardt, Darren', 'sg_app': -0.532, 'sg_arg': -0.142, 'sg_ott': -0.189, 'sg_putt': -0.257, 'sg_total': -1.12}"
2025-06-09 16:00:33 UTC,"{'dg_id': 28276, 'driving_acc': -0.037, 'driving_dist': 8.733, 'player_name': 'Jang, Yubin', 'sg_app': -0.175, 'sg_arg': -0.46, 'sg_ott': 0.169, 'sg_putt': -0.656, 'sg_total': -1.122}"
2025-06-09 16:00:33 UTC,"{'dg_id': 8117, 'driving_acc': -0.016, 'driving_dist': -10.972, 'player_name': 'Kaymer, Martin', 'sg_app': -0.034, 'sg_arg': -0.252, 'sg_ott': -0.682, 'sg_putt': -0.162, 'sg_total': -1.129}"
2025-06-09 16:00:33 UTC,"{'dg_id': 21412, 'driving_acc': -0.119, 'driving_dist': 0.62, 'player_name': 'Capan III, Frankie', 'sg_app': -0.596, 'sg_arg': 0.08, 'sg_ott': -0.838, 'sg_putt': 0.214, 'sg_total': -1.139}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20190, 'driving_acc': -0.061, 'driving_dist': 1.997, 'player_name': 'Helligkilde, Marcus', 'sg_app': -0.416, 'sg_arg': -0.146, 'sg_ott': -0.362, 'sg_putt': -0.224, 'sg_total': -1.148}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17718, 'driving_acc': -0.032, 'driving_dist': -0.519, 'player_name': 'Sordet, Clement', 'sg_app': -0.61, 'sg_arg': 0.115, 'sg_ott': -0.347, 'sg_putt': -0.316, 'sg_total': -1.158}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23892, 'driving_acc': 0.056, 'driving_dist': -4.36, 'player_name': 'Gumberg, Jordan', 'sg_app': -0.526, 'sg_arg': -0.442, 'sg_ott': 0.169, 'sg_putt': -0.369, 'sg_total': -1.169}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16563, 'driving_acc': 0.024, 'driving_dist': -5.937, 'player_name': 'Lee, Chieh-Po', 'sg_app': -0.719, 'sg_arg': -0.052, 'sg_ott': -0.094, 'sg_putt': -0.324, 'sg_total': -1.189}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16549, 'driving_acc': -0.053, 'driving_dist': -1.533, 'player_name': 'Paratore, Renato', 'sg_app': -0.676, 'sg_arg': -0.015, 'sg_ott': -0.619, 'sg_putt': 0.106, 'sg_total': -1.204}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13139, 'driving_acc': -0.065, 'driving_dist': 1.199, 'player_name': 'Pulkkanen, Tapio', 'sg_app': -0.697, 'sg_arg': 0.044, 'sg_ott': -0.438, 'sg_putt': -0.118, 'sg_total': -1.208}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7457, 'driving_acc': -0.02, 'driving_dist': -8.086, 'player_name': 'Cabrera Bello, Rafa', 'sg_app': -0.835, 'sg_arg': -0.087, 'sg_ott': -0.482, 'sg_putt': 0.194, 'sg_total': -1.21}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13305, 'driving_acc': -0.045, 'driving_dist': -0.47, 'player_name': 'Chappell, Kevin', 'sg_app': -0.414, 'sg_arg': -0.135, 'sg_ott': -0.384, 'sg_putt': -0.278, 'sg_total': -1.212}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14050, 'driving_acc': 0.021, 'driving_dist': -11.013, 'player_name': 'Sloan, Roger', 'sg_app': -0.451, 'sg_arg': -0.064, 'sg_ott': -0.569, 'sg_putt': -0.13, 'sg_total': -1.214}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6893, 'driving_acc': -0.052, 'driving_dist': 4.092, 'player_name': 'Colsaerts, Nicolas', 'sg_app': -0.403, 'sg_arg': -0.197, 'sg_ott': -0.182, 'sg_putt': -0.435, 'sg_total': -1.217}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20780, 'driving_acc': -0.01, 'driving_dist': -6.765, 'player_name': 'Kim, Minkyu', 'sg_app': -0.479, 'sg_arg': -0.062, 'sg_ott': -0.529, 'sg_putt': -0.149, 'sg_total': -1.219}"
2025-06-09 16:00:33 UTC,"{'dg_id': 4052, 'driving_acc': -0.016, 'driving_dist': -6.667, 'player_name': 'Westwood, Lee', 'sg_app': -0.368, 'sg_arg': -0.075, 'sg_ott': -0.365, 'sg_putt': -0.415, 'sg_total': -1.223}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25771, 'driving_acc': -0.064, 'driving_dist': 5.872, 'player_name': 'Furr, Wilson', 'sg_app': -0.628, 'sg_arg': -0.13, 'sg_ott': -0.324, 'sg_putt': -0.155, 'sg_total': -1.237}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19208, 'driving_acc': -0.002, 'driving_dist': -7.822, 'player_name': 'Endycott, Harrison', 'sg_app': -0.523, 'sg_arg': -0.047, 'sg_ott': -0.516, 'sg_putt': -0.153, 'sg_total': -1.239}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9171, 'driving_acc': -0.053, 'driving_dist': -12.461, 'player_name': 'Villegas, Camilo', 'sg_app': -0.274, 'sg_arg': 0.045, 'sg_ott': -0.919, 'sg_putt': -0.096, 'sg_total': -1.244}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11374, 'driving_acc': 0.001, 'driving_dist': -3.954, 'player_name': 'Hahn, James', 'sg_app': -0.653, 'sg_arg': -0.242, 'sg_ott': -0.265, 'sg_putt': -0.106, 'sg_total': -1.266}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23549, 'driving_acc': -0.028, 'driving_dist': 1.539, 'player_name': 'Celli, Filippo', 'sg_app': -0.521, 'sg_arg': -0.319, 'sg_ott': -0.224, 'sg_putt': -0.223, 'sg_total': -1.287}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14926, 'driving_acc': -0.09, 'driving_dist': -2.925, 'player_name': 'Malnati, Peter', 'sg_app': -0.552, 'sg_arg': 0.182, 'sg_ott': -0.748, 'sg_putt': -0.177, 'sg_total': -1.294}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13089, 'driving_acc': 0.019, 'driving_dist': -7.939, 'player_name': 'Nemecz, Lukas', 'sg_app': -0.488, 'sg_arg': -0.113, 'sg_ott': -0.31, 'sg_putt': -0.385, 'sg_total': -1.296}"
2025-06-09 16:00:33 UTC,"{'dg_id': 9675, 'driving_acc': -0.029, 'driving_dist': -2.436, 'player_name': 'Lorenzo-Vera, Michael', 'sg_app': -0.578, 'sg_arg': -0.1, 'sg_ott': -0.365, 'sg_putt': -0.261, 'sg_total': -1.304}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15113, 'driving_acc': 0.056, 'driving_dist': -19.749, 'player_name': 'Pepperell, Eddie', 'sg_app': -0.412, 'sg_arg': -0.152, 'sg_ott': -0.677, 'sg_putt': -0.074, 'sg_total': -1.315}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15592, 'driving_acc': 0.084, 'driving_dist': -7.822, 'player_name': 'Girrbach, Joel', 'sg_app': -0.548, 'sg_arg': -0.302, 'sg_ott': 0.113, 'sg_putt': -0.579, 'sg_total': -1.316}"
2025-06-09 16:00:33 UTC,"{'dg_id': 17081, 'driving_acc': 0.011, 'driving_dist': -8.646, 'player_name': 'Sharma, Shubhankar', 'sg_app': -0.41, 'sg_arg': -0.39, 'sg_ott': -0.519, 'sg_putt': 0.002, 'sg_total': -1.317}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6149, 'driving_acc': 0.075, 'driving_dist': -26.766, 'player_name': 'Kjeldsen, Soren', 'sg_app': -0.231, 'sg_arg': -0.043, 'sg_ott': -0.782, 'sg_putt': -0.312, 'sg_total': -1.368}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27597, 'driving_acc': -0.04, 'driving_dist': 0.745, 'player_name': 'Ogletree, Andy', 'sg_app': -0.861, 'sg_arg': -0.134, 'sg_ott': -0.353, 'sg_putt': -0.024, 'sg_total': -1.372}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11619, 'driving_acc': -0.079, 'driving_dist': 1.191, 'player_name': 'Bjerregaard, Lucas', 'sg_app': -0.595, 'sg_arg': -0.104, 'sg_ott': -0.622, 'sg_putt': -0.056, 'sg_total': -1.377}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7679, 'driving_acc': 0.066, 'driving_dist': -24.97, 'player_name': 'Aiken, Thomas', 'sg_app': -0.396, 'sg_arg': -0.137, 'sg_ott': -0.825, 'sg_putt': -0.021, 'sg_total': -1.38}"
2025-06-09 16:00:33 UTC,"{'dg_id': 6762, 'driving_acc': 0.032, 'driving_dist': -17.803, 'player_name': 'Perez, Pat', 'sg_app': -0.59, 'sg_arg': 0.041, 'sg_ott': -0.827, 'sg_putt': -0.018, 'sg_total': -1.395}"
2025-06-09 16:00:33 UTC,"{'dg_id': 14973, 'driving_acc': -0.005, 'driving_dist': -5.615, 'player_name': 'Levy, Alexander', 'sg_app': -0.771, 'sg_arg': -0.188, 'sg_ott': -0.394, 'sg_putt': -0.06, 'sg_total': -1.413}"
2025-06-09 16:00:33 UTC,"{'dg_id': 23112, 'driving_acc': -0.023, 'driving_dist': -0.1, 'player_name': 'De Bruyn, Jannik', 'sg_app': -0.709, 'sg_arg': -0.166, 'sg_ott': -0.254, 'sg_putt': -0.361, 'sg_total': -1.49}"
2025-06-09 16:00:33 UTC,"{'dg_id': 11328, 'driving_acc': 0.019, 'driving_dist': -15.015, 'player_name': 'Kisner, Kevin', 'sg_app': -0.754, 'sg_arg': 0.024, 'sg_ott': -0.644, 'sg_putt': -0.128, 'sg_total': -1.502}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7887, 'driving_acc': -0.054, 'driving_dist': 2.136, 'player_name': 'Garcia-Heredia, Alfredo', 'sg_app': -0.469, 'sg_arg': -0.275, 'sg_ott': -0.239, 'sg_putt': -0.525, 'sg_total': -1.507}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16421, 'driving_acc': -0.027, 'driving_dist': -2.445, 'player_name': 'Johannessen, Kristian K.', 'sg_app': -1.152, 'sg_arg': -0.136, 'sg_ott': -0.256, 'sg_putt': 0.021, 'sg_total': -1.522}"
2025-06-09 16:00:33 UTC,"{'dg_id': 12650, 'driving_acc': -0.007, 'driving_dist': -11.313, 'player_name': 'Huizing, Daan', 'sg_app': -0.791, 'sg_arg': -0.2, 'sg_ott': -0.668, 'sg_putt': 0.135, 'sg_total': -1.524}"
2025-06-09 16:00:33 UTC,"{'dg_id': 25888, 'driving_acc': 0.031, 'driving_dist': -12.757, 'player_name': 'Germishuys, Deon', 'sg_app': -0.599, 'sg_arg': -0.222, 'sg_ott': -0.443, 'sg_putt': -0.261, 'sg_total': -1.525}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26213, 'driving_acc': -0.055, 'driving_dist': -2.155, 'player_name': 'Ko, Jeong Weon', 'sg_app': -0.744, 'sg_arg': -0.043, 'sg_ott': -0.558, 'sg_putt': -0.182, 'sg_total': -1.527}"
2025-06-09 16:00:33 UTC,"{'dg_id': 7955, 'driving_acc': -0.082, 'driving_dist': -0.295, 'player_name': 'Watney, Nick', 'sg_app': -0.381, 'sg_arg': -0.215, 'sg_ott': -0.652, 'sg_putt': -0.279, 'sg_total': -1.528}"
2025-06-09 16:00:33 UTC,"{'dg_id': 16897, 'driving_acc': -0.063, 'driving_dist': 3.476, 'player_name': 'Lombard, Zander', 'sg_app': -0.684, 'sg_arg': -0.095, 'sg_ott': -0.588, 'sg_putt': -0.163, 'sg_total': -1.531}"
2025-06-09 16:00:33 UTC,"{'dg_id': 27870, 'driving_acc': -0.068, 'driving_dist': 4.244, 'player_name': 'Coody, Parker', 'sg_app': -0.497, 'sg_arg': -0.266, 'sg_ott': -0.479, 'sg_putt': -0.295, 'sg_total': -1.537}"
2025-06-09 16:00:33 UTC,"{'dg_id': 26562, 'driving_acc': -0.003, 'driving_dist': -2.019, 'player_name': 'Besard, Matthis', 'sg_app': -0.894, 'sg_arg': -0.189, 'sg_ott': -0.218, 'sg_putt': -0.244, 'sg_total': -1.544}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20084, 'driving_acc': -0.091, 'driving_dist': 15.739, 'player_name': 'Lindberg, Mikael', 'sg_app': -1.092, 'sg_arg': -0.232, 'sg_ott': -0.073, 'sg_putt': -0.156, 'sg_total': -1.553}"
2025-06-09 16:00:33 UTC,"{'dg_id': 19455, 'driving_acc': -0.08, 'driving_dist': 3.499, 'player_name': 'Pereira, Mito', 'sg_app': -0.578, 'sg_arg': -0.226, 'sg_ott': -0.607, 'sg_putt': -0.152, 'sg_total': -1.563}"
2025-06-09 16:00:33 UTC,"{'dg_id': 13530, 'driving_acc': 0.056, 'driving_dist': -13.302, 'player_name': 'Kawamura, Masahiro', 'sg_app': -0.704, 'sg_arg': -0.209, 'sg_ott': -0.273, 'sg_putt': -0.393, 'sg_total': -1.578}"
2025-06-09 16:00:33 UTC,"{'dg_id': 20846, 'driving_acc': -0.006, 'driving_dist': -6.994, 'player_name': 'Scalise, Lorenzo', 'sg_app': -0.73, 'sg_arg': -0.22, 'sg_ott': -0.435, 'sg_putt': -0.221, 'sg_total': -1.606}"
2025-06-09 16:00:33 UTC,"{'dg_id': 15473, 'driving_acc': -0.003, 'driving_dist': -14.536, 'player_name': 'Long, Adam', 'sg_app': -0.643, 'sg_arg': 0.023, 'sg_ott': -0.867, 'sg_putt': -0.138, 'sg_total': -1.625}"
